Shipment_ID,Customer_ID,Origin_ServiceCenter_ID,Destination_ServiceCenter_ID,Driver_ID,Equipment_ID,Pickup_Date,Delivery_Date,Promised_Delivery_Date,Month,Quarter,Year,Service_Type,Origin_State_Full,Destination_State_Full,Weight_lbs,Pieces,Pallets,Freight_Class,Transit_Days_Actual,Transit_Days_Promised,On_Time,Base_Rate_USD,Fuel_Surcharge_USD,Accessorial_Charges_USD,Total_Revenue_USD,Total_Cost_USD,Gross_Margin_USD,Gross_Margin_Pct,Claim_Filed,Claim_Reason,Claim_Amount_USD,Miles,Revenue_Per_Hundredweight,Revenue_Per_Mile
PRO1002158,CUST0011,SC005,SC014,DRV0095,TRK0082,"Wednesday, May 22, 2024","Saturday, May 25, 2024","Saturday, May 25, 2024",May,2,2024,Flatbed,Michigan,Georgia,1486.8,37,9,250,3,3,TRUE,$414.42 ,$101.13 ,$0 ,$515.55 ,$333.24 ,$182.31 ,35.36,FALSE,No Claim,$0 ,2057,$34.68 ,0.4
PRO1002225,CUST0229,SC017,SC014,DRV0115,TRK0086,"Saturday, December 7, 2024","Tuesday, December 10, 2024","Tuesday, December 10, 2024",December,4,2024,Standard LTL,Michigan,Missouri,16906.6,13,3,55,3,3,TRUE,"$4,067.81 ","$1,068.24 ",$0 ,"$5,136.05 ","$3,920.33 ","$1,215.72 ",23.67,FALSE,No Claim,$0 ,1418,$30.38 ,98.77
PRO1002326,CUST0249,SC020,SC014,DRV0132,TRK0056,"Monday, November 11, 2024","Thursday, November 14, 2024","Thursday, November 14, 2024",November,4,2024,Time-Critical,Michigan,Pennsylvania,6702.3,11,2,125,3,3,TRUE,"$1,453.83 ",$337.70 ,$0 ,"$1,791.53 ","$1,490.85 ",$300.68 ,16.78,FALSE,No Claim,$0 ,1314,$26.73 ,2.04
PRO1002330,CUST0206,SC002,SC019,DRV0119,TRK0100,"Tuesday, December 17, 2024","Friday, December 20, 2024","Friday, December 20, 2024",December,4,2024,Flatbed,Maryland,Tennessee,1840.2,17,4,65,3,3,TRUE,$226.16 ,$42.32 ,$0 ,$268.48 ,$205.83 ,$62.65 ,23.34,FALSE,No Claim,$0 ,652,$14.59 ,0.2
PRO1002335,CUST0279,SC013,SC030,DRV0073,TRK0073,"Tuesday, June 11, 2024","Friday, June 14, 2024","Friday, June 14, 2024",June,2,2024,Trade Show,Pennsylvania,North Carolina,3877.6,17,4,50,3,3,TRUE,$952.20 ,$258.55 ,$0 ,"$1,210.74 ",$920.98 ,$289.76 ,23.93,FALSE,No Claim,$0 ,608,$31.22 ,0.75
PRO1002337,CUST0188,SC002,SC007,DRV0164,TRK0145,"Friday, May 17, 2024","Monday, May 20, 2024","Monday, May 20, 2024",May,2,2024,Time-Critical,Arizona,Tennessee,8531.4,26,6,55,3,3,TRUE,"$2,207.01 ",$571.59 ,$0 ,"$2,778.60 ","$2,144.52 ",$634.08 ,22.82,FALSE,No Claim,$0 ,1045,$32.57 ,2.24
PRO1002553,CUST0114,SC008,SC021,DRV0089,TRK0046,"Tuesday, October 22, 2024","Friday, October 25, 2024","Friday, October 25, 2024",October,4,2024,Residential,Massachusetts,Colorado,11972.4,46,11,85,3,3,TRUE,"$1,784.22 ",$472.61 ,$0 ,"$2,256.84 ","$1,537.90 ",$718.94 ,31.86,FALSE,No Claim,$0 ,538,$18.85 ,1.08
PRO1002694,CUST0146,SC007,SC001,DRV0158,TRK0070,"Wednesday, April 10, 2024","Saturday, April 13, 2024","Saturday, April 13, 2024",April,2,2024,Standard LTL,Arkansas,Arizona,11227.3,42,10,55,3,3,TRUE,"$3,621.04 ",$749.45 ,$0 ,"$4,370.50 ","$2,740.17 ","$1,630.33 ",37.3,FALSE,No Claim,$0 ,252,$38.93 ,1.99
PRO1002786,CUST0242,SC029,SC011,DRV0187,TRK0083,"Saturday, April 13, 2024","Tuesday, April 16, 2024","Tuesday, April 16, 2024",April,2,2024,Residential,Tennessee,Ohio,9316.7,36,9,77.5,3,3,TRUE,"$1,884.34 ",$492.56 ,$0 ,"$2,376.90 ","$1,645.18 ",$731.72 ,30.78,FALSE,No Claim,$0 ,243,$25.51 ,4.12
PRO1002834,CUST0065,SC028,SC016,DRV0086,TRK0046,"Wednesday, June 26, 2024","Saturday, June 29, 2024","Saturday, June 29, 2024",June,2,2024,Flatbed,Minnesota,Alabama,8953.1,25,6,300,3,3,TRUE,"$2,374.37 ",$458.16 ,$0 ,"$2,832.53 ","$1,604.10 ","$1,228.43 ",43.37,FALSE,No Claim,$0 ,1887,$31.64 ,1.15
PRO1002880,CUST0028,SC016,SC029,DRV0131,TRK0136,"Tuesday, November 12, 2024","Friday, November 15, 2024","Friday, November 15, 2024",November,4,2024,Time-Critical,Ohio,Minnesota,16122.8,28,7,50,3,3,TRUE,"$2,046.94 ",$431.95 ,$0 ,"$2,478.89 ","$1,966.77 ",$512.12 ,20.66,FALSE,No Claim,$0 ,876,$15.38 ,3.37
PRO1002893,CUST0114,SC026,SC001,DRV0156,TRK0024,"Sunday, May 26, 2024","Wednesday, May 29, 2024","Wednesday, May 29, 2024",May,2,2024,Residential,Arkansas,New Mexico,5373.7,10,2,50,3,3,TRUE,"$1,313.98 ",$266.38 ,$0 ,"$1,580.36 ","$1,127.57 ",$452.79 ,28.65,FALSE,No Claim,$0 ,337,$29.41 ,3.01
PRO1002900,CUST0165,SC006,SC028,DRV0083,TRK0089,"Monday, June 3, 2024","Thursday, June 6, 2024","Thursday, June 6, 2024",June,2,2024,Standard LTL,Alabama,California,19396.3,15,3,65,3,3,TRUE,"$2,686.09 ",$553.50 ,$0 ,"$3,239.59 ","$2,485.26 ",$754.33 ,23.28,FALSE,No Claim,$0 ,1650,$16.70 ,3.89
PRO1002908,CUST0142,SC012,SC019,DRV0018,TRK0077,"Wednesday, November 13, 2024","Saturday, November 16, 2024","Saturday, November 16, 2024",November,4,2024,Time-Critical,Maryland,Ohio,8869.6,10,2,77.5,3,3,TRUE,$997.76 ,$253.07 ,$0 ,"$1,250.83 ",$976.73 ,$274.10 ,21.91,FALSE,No Claim,$0 ,1136,$14.10 ,0.61
PRO1002926,CUST0295,SC014,SC020,DRV0187,TRK0141,"Monday, April 1, 2024","Thursday, April 4, 2024","Thursday, April 4, 2024",April,2,2024,Standard LTL,Pennsylvania,Michigan,18951.4,37,9,400,3,3,TRUE,"$4,698.34 ","$1,058.44 ",$0 ,"$5,756.78 ","$4,173.06 ","$1,583.72 ",27.51,FALSE,No Claim,$0 ,515,$30.38 ,2.49
PRO1002986,CUST0155,SC023,SC015,DRV0004,TRK0120,"Wednesday, May 1, 2024","Saturday, May 4, 2024","Saturday, May 4, 2024",May,2,2024,Trade Show,Indiana,Washington,10663.9,45,11,60,3,3,TRUE,"$1,619.28 ",$292.49 ,$0 ,"$1,911.77 ","$1,483.50 ",$428.27 ,22.4,FALSE,No Claim,$0 ,2370,$17.93 ,1.48
PRO1002987,CUST0088,SC003,SC008,DRV0061,TRK0150,"Friday, June 21, 2024","Monday, June 24, 2024","Monday, June 24, 2024",June,2,2024,Time-Critical,Colorado,Texas,13462,24,6,250,3,3,TRUE,"$2,445.88 ",$647.62 ,$0 ,"$3,093.50 ","$2,594.20 ",$499.30 ,16.14,FALSE,No Claim,$0 ,789,$22.98 ,1.96
PRO1002995,CUST0187,SC008,SC014,DRV0146,TRK0096,"Wednesday, October 16, 2024","Saturday, October 19, 2024","Saturday, October 19, 2024",October,4,2024,Trade Show,Michigan,Colorado,4045.6,10,2,100,3,3,TRUE,"$1,313.51 ",$353.16 ,$0 ,"$1,666.68 ","$1,095.66 ",$571.02 ,34.26,FALSE,No Claim,$0 ,2427,$41.20 ,2.05
PRO1003034,CUST0094,SC010,SC001,DRV0118,TRK0093,"Tuesday, October 22, 2024","Friday, October 25, 2024","Friday, October 25, 2024",October,4,2024,Trade Show,Arkansas,Texas,7178.9,36,9,175,3,3,TRUE,"$1,030.62 ",$217.75 ,$0 ,"$1,248.37 ",$995.24 ,$253.13 ,20.28,FALSE,No Claim,$0 ,1535,$17.39 ,1.11
PRO1003044,CUST0202,SC029,SC006,DRV0071,TRK0027,"Tuesday, May 7, 2024","Friday, May 10, 2024","Friday, May 10, 2024",May,2,2024,Time-Critical,California,Ohio,9627.9,17,4,50,3,3,TRUE,"$2,406.45 ",$601.39 ,$0 ,"$3,007.83 ","$2,106.63 ",$901.20 ,29.96,FALSE,No Claim,$0 ,881,$31.24 ,2.2
PRO1003094,CUST0046,SC015,SC008,DRV0051,TRK0028,"Sunday, December 15, 2024","Wednesday, December 18, 2024","Wednesday, December 18, 2024",December,4,2024,Time-Critical,Colorado,Indiana,4298.2,23,5,100,3,3,TRUE,$392.11 ,$78.58 ,$0 ,$470.69 ,$341.35 ,$129.34 ,27.48,FALSE,No Claim,$0 ,671,$10.95 ,0.89
PRO1003284,CUST0171,SC021,SC009,DRV0046,TRK0013,"Thursday, December 12, 2024","Sunday, December 15, 2024","Sunday, December 15, 2024",December,4,2024,Time-Critical,Missouri,Massachusetts,15192.6,23,5,200,3,3,TRUE,"$5,088.61 ","$1,399.24 ",$0 ,"$6,487.86 ","$3,719.04 ","$2,768.82 ",42.68,FALSE,No Claim,$0 ,1475,$42.70 ,25.05
PRO1003315,CUST0148,SC028,SC019,DRV0156,TRK0074,"Wednesday, April 10, 2024","Saturday, April 13, 2024","Saturday, April 13, 2024",April,2,2024,Standard LTL,Maryland,Alabama,12915.8,24,6,85,3,3,TRUE,"$1,129.91 ",$275.90 ,$0 ,"$1,405.80 ",$944.75 ,$461.05 ,32.8,FALSE,No Claim,$0 ,626,$10.88 ,0.68
PRO1003319,CUST0201,SC021,SC015,DRV0178,TRK0124,"Thursday, May 16, 2024","Sunday, May 19, 2024","Sunday, May 19, 2024",May,2,2024,Standard LTL,Indiana,Massachusetts,995.9,25,6,55,3,3,TRUE,$292.60 ,$57.97 ,$0 ,$350.57 ,$257.88 ,$92.69 ,26.44,FALSE,No Claim,$0 ,1360,$35.20 ,0.41
PRO1003429,CUST0287,SC016,SC005,DRV0028,TRK0028,"Friday, October 25, 2024","Monday, October 28, 2024","Monday, October 28, 2024",October,4,2024,Time-Critical,Georgia,Minnesota,2319.2,24,6,400,3,3,TRUE,$706.08 ,$178.90 ,$0 ,$884.97 ,$750.38 ,$134.59 ,15.21,FALSE,No Claim,$0 ,572,$38.16 ,1.2
PRO1003462,CUST0225,SC023,SC013,DRV0117,TRK0004,"Wednesday, May 15, 2024","Saturday, May 18, 2024","Saturday, May 18, 2024",May,2,2024,Standard LTL,North Carolina,Washington,10176.6,14,3,300,3,3,TRUE,"$1,564.55 ",$437.81 ,$0 ,"$2,002.36 ","$1,339.14 ",$663.22 ,33.12,FALSE,No Claim,$0 ,821,$19.68 ,0.99
PRO1003470,CUST0238,SC010,SC023,DRV0017,TRK0137,"Thursday, November 14, 2024","Sunday, November 17, 2024","Sunday, November 17, 2024",November,4,2024,Time-Critical,Washington,Texas,13767.5,29,7,65,3,3,TRUE,"$3,823.50 ",$809.29 ,$0 ,"$4,632.79 ","$3,736.13 ",$896.66 ,19.35,FALSE,No Claim,$0 ,2143,$33.65 ,2.14
PRO1003505,CUST0172,SC001,SC011,DRV0018,TRK0090,"Tuesday, October 29, 2024","Friday, November 1, 2024","Friday, November 1, 2024",October,4,2024,Standard LTL,Tennessee,Arkansas,16650.5,39,9,400,3,3,TRUE,"$4,437.44 ","$1,051 ",$0 ,"$5,488.44 ","$3,484.83 ","$2,003.61 ",36.51,FALSE,No Claim,$0 ,1451,$32.96 ,3.17
PRO1003741,CUST0284,SC024,SC029,DRV0047,TRK0112,"Sunday, April 7, 2024","Wednesday, April 10, 2024","Wednesday, April 10, 2024",April,2,2024,Time-Critical,Ohio,Oregon,13810.4,32,8,300,3,3,TRUE,"$1,341.18 ",$280.16 ,$0 ,"$1,621.34 ","$1,074.90 ",$546.44 ,33.7,FALSE,No Claim,$0 ,1017,$11.74 ,1.26
PRO1003787,CUST0281,SC019,SC010,DRV0018,TRK0081,"Tuesday, April 9, 2024","Friday, April 12, 2024","Friday, April 12, 2024",April,2,2024,Trade Show,Texas,Maryland,13368.7,21,5,60,3,3,TRUE,"$1,526.70 ",$421.90 ,$0 ,"$1,948.60 ","$1,282.27 ",$666.33 ,34.2,FALSE,No Claim,$0 ,1922,$14.58 ,1.44
PRO1003822,CUST0190,SC005,SC002,DRV0012,TRK0031,"Sunday, April 14, 2024","Wednesday, April 17, 2024","Wednesday, April 17, 2024",April,2,2024,Trade Show,Tennessee,Georgia,8440.9,45,11,70,3,3,TRUE,"$2,313.74 ",$489.65 ,$0 ,"$2,803.39 ","$1,754.89 ","$1,048.50 ",37.4,FALSE,No Claim,$0 ,401,$33.21 ,1.73
PRO1003825,CUST0240,SC007,SC029,DRV0088,TRK0064,"Thursday, April 25, 2024","Sunday, April 28, 2024","Sunday, April 28, 2024",April,2,2024,Time-Critical,Ohio,Arizona,16448.3,26,6,500,3,3,TRUE,"$2,057.02 ",$552.26 ,$0 ,"$2,609.28 ","$1,854.97 ",$754.31 ,28.91,FALSE,No Claim,$0 ,1909,$15.86 ,4.45
PRO1003850,CUST0079,SC005,SC026,DRV0157,TRK0027,"Friday, December 27, 2024","Monday, December 30, 2024","Monday, December 30, 2024",December,4,2024,Time-Critical,New Mexico,Georgia,2141.2,46,11,92.5,3,3,TRUE,$322.16 ,$87.37 ,$0 ,$409.53 ,$285.56 ,$123.97 ,30.27,FALSE,No Claim,$0 ,290,$19.13 ,0.18
PRO1004051,CUST0132,SC003,SC010,DRV0189,TRK0125,"Wednesday, May 22, 2024","Saturday, May 25, 2024","Saturday, May 25, 2024",May,2,2024,Standard LTL,Texas,Texas,8646.1,15,3,175,3,3,TRUE,"$1,931.91 ",$455.81 ,$0 ,"$2,387.72 ","$1,683.83 ",$703.89 ,29.48,FALSE,No Claim,$0 ,2390,$27.62 ,10.07
PRO1004105,CUST0221,SC002,SC027,DRV0034,TRK0009,"Wednesday, April 10, 2024","Saturday, April 13, 2024","Saturday, April 13, 2024",April,2,2024,Residential,Oklahoma,Tennessee,14555.5,18,4,50,3,3,TRUE,"$2,368.87 ",$591.35 ,$0 ,"$2,960.22 ","$2,072.02 ",$888.20 ,30,FALSE,No Claim,$0 ,2137,$20.34 ,16.09
PRO1004127,CUST0171,SC020,SC018,DRV0013,TRK0011,"Saturday, November 2, 2024","Tuesday, November 5, 2024","Tuesday, November 5, 2024",November,4,2024,Flatbed,Kentucky,Pennsylvania,18872.9,47,11,55,3,3,TRUE,"$4,352.13 ",$831.98 ,$0 ,"$5,184.11 ","$3,541.98 ","$1,642.13 ",31.68,FALSE,No Claim,$0 ,251,$27.47 ,5.44
PRO1004142,CUST0063,SC028,SC005,DRV0189,TRK0139,"Friday, November 22, 2024","Monday, November 25, 2024","Monday, November 25, 2024",November,4,2024,Time-Critical,Georgia,Alabama,9815.8,33,8,100,3,3,TRUE,"$1,062.59 ",$267.51 ,$0 ,"$1,330.10 ",$832.32 ,$497.78 ,37.42,FALSE,No Claim,$0 ,788,$13.55 ,0.69
PRO1004191,CUST0059,SC013,SC011,DRV0158,TRK0090,"Monday, October 7, 2024","Thursday, October 10, 2024","Thursday, October 10, 2024",October,4,2024,Residential,Tennessee,North Carolina,3047.9,27,6,77.5,3,3,TRUE,$812.53 ,$159.60 ,$0 ,$972.13 ,$691.71 ,$280.42 ,28.85,FALSE,No Claim,$0 ,1739,$31.90 ,0.71
PRO1004201,CUST0282,SC028,SC012,DRV0188,TRK0099,"Tuesday, May 14, 2024","Friday, May 17, 2024","Friday, May 17, 2024",May,2,2024,Standard LTL,Ohio,Alabama,6669.6,32,8,55,3,3,TRUE,"$1,877.03 ",$499.49 ,$0 ,"$2,376.52 ","$1,561.19 ",$815.33 ,34.31,FALSE,No Claim,$0 ,794,$35.63 ,4.63
PRO1004203,CUST0281,SC023,SC020,DRV0150,TRK0137,"Sunday, May 12, 2024","Wednesday, May 15, 2024","Wednesday, May 15, 2024",May,2,2024,Residential,Pennsylvania,Washington,10103,15,3,300,3,3,TRUE,"$1,571.22 ",$340.48 ,$0 ,"$1,911.69 ","$1,562.23 ",$349.46 ,18.28,FALSE,No Claim,$0 ,2440,$18.92 ,2.46
PRO1004219,CUST0101,SC026,SC007,DRV0187,TRK0036,"Friday, October 25, 2024","Monday, October 28, 2024","Monday, October 28, 2024",October,4,2024,Standard LTL,Arizona,New Mexico,15346.6,20,5,100,3,3,TRUE,"$3,779.55 ",$700.21 ,$0 ,"$4,479.76 ","$3,229.39 ","$1,250.37 ",27.91,FALSE,No Claim,$0 ,409,$29.19 ,3.02
PRO1004245,CUST0298,SC011,SC025,DRV0095,TRK0132,"Wednesday, April 24, 2024","Saturday, April 27, 2024","Saturday, April 27, 2024",April,2,2024,Flatbed,Utah,Tennessee,16261.9,18,4,125,3,3,TRUE,"$2,930.59 ",$549.08 ,$0 ,"$3,479.68 ","$2,679.81 ",$799.87 ,22.99,FALSE,No Claim,$0 ,937,$21.40 ,1.45
PRO1004261,CUST0122,SC014,SC030,DRV0139,TRK0022,"Thursday, November 14, 2024","Sunday, November 17, 2024","Sunday, November 17, 2024",November,4,2024,Trade Show,Pennsylvania,Michigan,13575.1,29,7,500,3,3,TRUE,"$2,256.69 ",$534.01 ,$0 ,"$2,790.71 ","$1,907.80 ",$882.91 ,31.64,FALSE,No Claim,$0 ,731,$20.56 ,2.31
PRO1004262,CUST0147,SC028,SC021,DRV0012,TRK0055,"Thursday, May 9, 2024","Sunday, May 12, 2024","Sunday, May 12, 2024",May,2,2024,Standard LTL,Massachusetts,Alabama,11091.1,33,8,100,3,3,TRUE,"$1,596.93 ",$413.42 ,$0 ,"$2,010.35 ","$1,137.17 ",$873.18 ,43.43,FALSE,No Claim,$0 ,1392,$18.13 ,5.22
PRO1004306,CUST0225,SC020,SC026,DRV0118,TRK0148,"Saturday, November 16, 2024","Tuesday, November 19, 2024","Tuesday, November 19, 2024",November,4,2024,Time-Critical,New Mexico,Pennsylvania,13854.4,39,9,65,3,3,TRUE,"$3,397.38 ",$945.22 ,$0 ,"$4,342.61 ","$2,662.55 ","$1,680.06 ",38.69,FALSE,No Claim,$0 ,1216,$31.34 ,3.94
PRO1004365,CUST0112,SC020,SC012,DRV0121,TRK0109,"Sunday, April 14, 2024","Wednesday, April 17, 2024","Wednesday, April 17, 2024",April,2,2024,Time-Critical,Ohio,Pennsylvania,12826.1,26,6,85,3,3,TRUE,"$4,173.09 ",$862.31 ,$0 ,"$5,035.40 ","$3,361.60 ","$1,673.80 ",33.24,FALSE,No Claim,$0 ,2147,$39.26 ,2.23
PRO1004487,CUST0200,SC015,SC023,DRV0160,TRK0054,"Wednesday, June 12, 2024","Saturday, June 15, 2024","Saturday, June 15, 2024",June,2,2024,Residential,Washington,Indiana,1060.5,48,12,500,3,3,TRUE,$231.21 ,$57.10 ,$0 ,$288.31 ,$178.08 ,$110.23 ,38.23,FALSE,No Claim,$0 ,154,$27.19 ,0.23
PRO1004502,CUST0229,SC026,SC028,DRV0137,TRK0084,"Thursday, May 2, 2024","Sunday, May 5, 2024","Sunday, May 5, 2024",May,2,2024,Flatbed,Alabama,New Mexico,11056.8,45,11,300,3,3,TRUE,"$1,102.29 ",$278.38 ,$0 ,"$1,380.67 ",$795.25 ,$585.42 ,42.4,FALSE,No Claim,$0 ,2291,$12.49 ,0.58
PRO1004517,CUST0177,SC022,SC001,DRV0019,TRK0083,"Sunday, October 13, 2024","Wednesday, October 16, 2024","Wednesday, October 16, 2024",October,4,2024,Flatbed,Arkansas,Florida,3439.5,13,3,50,3,3,TRUE,$416.95 ,$83.96 ,$0 ,$500.91 ,$317.38 ,$183.53 ,36.64,FALSE,No Claim,$0 ,2116,$14.56 ,0.2
PRO1004521,CUST0286,SC028,SC029,DRV0020,TRK0145,"Thursday, May 16, 2024","Sunday, May 19, 2024","Sunday, May 19, 2024",May,2,2024,Time-Critical,Ohio,Alabama,18982.2,27,6,300,3,3,TRUE,"$2,138.62 ",$465.35 ,$0 ,"$2,603.96 ","$1,876.66 ",$727.30 ,27.93,FALSE,No Claim,$0 ,626,$13.72 ,1.14
PRO1004618,CUST0292,SC013,SC028,DRV0101,TRK0051,"Monday, October 7, 2024","Thursday, October 10, 2024","Thursday, October 10, 2024",October,4,2024,Trade Show,Alabama,North Carolina,17467.7,43,10,85,3,3,TRUE,"$5,735.68 ","$1,431.54 ",$0 ,"$7,167.22 ","$5,157.27 ","$2,009.95 ",28.04,FALSE,No Claim,$0 ,853,$41.03 ,113.77
PRO1004646,CUST0019,SC001,SC002,DRV0010,TRK0061,"Monday, December 23, 2024","Thursday, December 26, 2024","Thursday, December 26, 2024",December,4,2024,Residential,Tennessee,Arkansas,16447.2,43,10,150,3,3,TRUE,"$4,185.02 ",$886.90 ,$0 ,"$5,071.92 ","$3,113.24 ","$1,958.68 ",38.62,FALSE,No Claim,$0 ,2290,$30.84 ,10.16
PRO1004707,CUST0122,SC012,SC025,DRV0132,TRK0004,"Friday, May 31, 2024","Monday, June 3, 2024","Monday, June 3, 2024",May,2,2024,Flatbed,Utah,Ohio,16425.2,21,5,175,3,3,TRUE,"$5,235.35 ","$1,269.60 ",$0 ,"$6,504.95 ","$5,226.66 ","$1,278.29 ",19.65,FALSE,No Claim,$0 ,1475,$39.60 ,6.78
PRO1004748,CUST0167,SC007,SC008,DRV0127,TRK0082,"Sunday, April 7, 2024","Wednesday, April 10, 2024","Wednesday, April 10, 2024",April,2,2024,Standard LTL,Colorado,Arizona,1903,8,2,200,3,3,TRUE,$231.40 ,$51.08 ,$0 ,$282.49 ,$208.28 ,$74.21 ,26.27,FALSE,No Claim,$0 ,1886,$14.84 ,0.26
PRO1004765,CUST0135,SC013,SC009,DRV0148,TRK0139,"Wednesday, October 9, 2024","Saturday, October 12, 2024","Saturday, October 12, 2024",October,4,2024,Residential,Missouri,North Carolina,3243.5,10,2,55,3,3,TRUE,"$1,096.12 ",$228.56 ,$0 ,"$1,324.68 ",$880.27 ,$444.41 ,33.55,FALSE,No Claim,$0 ,483,$40.84 ,0.9
PRO1004817,CUST0189,SC014,SC002,DRV0050,TRK0134,"Saturday, December 21, 2024","Tuesday, December 24, 2024","Tuesday, December 24, 2024",December,4,2024,Flatbed,Tennessee,Michigan,13319.2,42,10,70,3,3,TRUE,"$3,651.54 ",$817.01 ,$0 ,"$4,468.54 ","$2,775.67 ","$1,692.87 ",37.88,FALSE,No Claim,$0 ,2446,$33.55 ,3.73
PRO1004818,CUST0238,SC008,SC012,DRV0153,TRK0087,"Wednesday, May 15, 2024","Saturday, May 18, 2024","Saturday, May 18, 2024",May,2,2024,Trade Show,Ohio,Colorado,485.3,19,4,125,3,3,TRUE,$133.12 ,$35.32 ,$0 ,$168.44 ,$102.94 ,$65.50 ,38.89,FALSE,No Claim,$0 ,992,$34.71 ,0.13
PRO1004823,CUST0145,SC004,SC023,DRV0151,TRK0040,"Monday, October 28, 2024","Thursday, October 31, 2024","Thursday, October 31, 2024",October,4,2024,Trade Show,Washington,Illinois,2083.5,17,4,70,3,3,TRUE,$619.68 ,$113.54 ,$0 ,$733.21 ,$466.06 ,$267.15 ,36.44,FALSE,No Claim,$0 ,429,$35.19 ,0.65
PRO1004882,CUST0254,SC010,SC012,DRV0033,TRK0132,"Friday, November 29, 2024","Monday, December 2, 2024","Monday, December 2, 2024",November,4,2024,Time-Critical,Ohio,Texas,12249.7,38,9,125,3,3,TRUE,"$3,844.10 ",$791.46 ,$0 ,"$4,635.56 ","$3,815.72 ",$819.84 ,17.69,FALSE,No Claim,$0 ,1862,$37.84 ,6.26
PRO1004929,CUST0200,SC010,SC002,DRV0176,TRK0038,"Saturday, June 29, 2024","Tuesday, July 2, 2024","Tuesday, July 2, 2024",June,2,2024,Time-Critical,Tennessee,Texas,14206,15,3,175,3,3,TRUE,"$3,674.74 ",$853.22 ,$0 ,"$4,527.95 ","$3,018.76 ","$1,509.19 ",33.33,FALSE,No Claim,$0 ,883,$31.87 ,2.41
PRO1004953,CUST0272,SC007,SC030,DRV0076,TRK0123,"Monday, May 6, 2024","Thursday, May 9, 2024","Thursday, May 9, 2024",May,2,2024,Standard LTL,Pennsylvania,Arizona,4563.2,24,6,110,3,3,TRUE,$423.16 ,$108.80 ,$0 ,$531.97 ,$353.67 ,$178.30 ,33.52,FALSE,No Claim,$0 ,1751,$11.66 ,0.7
PRO1000013,CUST0117,SC028,SC013,DRV0059,TRK0054,"Monday, July 31, 2023","Thursday, August 3, 2023","Thursday, August 3, 2023",July,3,2023,Trade Show,North Carolina,Alabama,8165.7,38,9,175,3,3,TRUE,"$2,324.02 ",$421.09 ,$0 ,"$2,745.11 ","$2,324.51 ",$420.60 ,15.32,FALSE,No Claim,$0 ,1993,$33.62 ,2.73
PRO1000077,CUST0099,SC027,SC007,DRV0181,TRK0115,"Friday, August 4, 2023","Monday, August 7, 2023","Monday, August 7, 2023",August,3,2023,Flatbed,Arizona,Oklahoma,7773.4,9,2,65,3,3,TRUE,"$1,943.20 ",$466.72 ,$0 ,"$2,409.93 ","$2,025.54 ",$384.39 ,15.95,FALSE,No Claim,$0 ,454,$31 ,6.77
PRO1000180,CUST0215,SC006,SC004,DRV0068,TRK0142,"Monday, September 18, 2023","Thursday, September 21, 2023","Thursday, September 21, 2023",September,3,2023,Trade Show,Illinois,California,10174.8,37,9,70,3,3,TRUE,"$2,171.65 ",$582.31 ,$0 ,"$2,753.96 ","$1,663.32 ","$1,090.64 ",39.6,FALSE,No Claim,$0 ,1974,$27.07 ,5.95
PRO1000188,CUST0241,SC007,SC009,DRV0039,TRK0125,"Thursday, September 21, 2023","Sunday, September 24, 2023","Sunday, September 24, 2023",September,3,2023,Standard LTL,Missouri,Arizona,11229.7,41,10,55,3,3,TRUE,"$2,800.32 ",$572.92 ,$0 ,"$3,373.24 ","$2,737.84 ",$635.40 ,18.84,FALSE,No Claim,$0 ,816,$30.04 ,1.62
PRO1000285,CUST0202,SC020,SC014,DRV0184,TRK0011,"Wednesday, July 26, 2023","Saturday, July 29, 2023","Saturday, July 29, 2023",July,3,2023,Residential,Michigan,Pennsylvania,15903,37,9,65,3,3,TRUE,"$1,679.78 ",$464.75 ,$0 ,"$2,144.53 ","$1,552.72 ",$591.81 ,27.6,FALSE,No Claim,$0 ,1472,$13.49 ,1.16
PRO1000289,CUST0287,SC018,SC010,DRV0138,TRK0046,"Wednesday, July 19, 2023","Saturday, July 22, 2023","Saturday, July 22, 2023",July,3,2023,Residential,Texas,Kentucky,17931.2,11,2,77.5,3,3,TRUE,"$2,997.11 ",$572.89 ,$0 ,"$3,570.01 ","$2,936.87 ",$633.14 ,17.73,FALSE,No Claim,$0 ,1680,$19.91 ,9.89
PRO1000326,CUST0043,SC010,SC009,DRV0116,TRK0022,"Sunday, August 20, 2023","Wednesday, August 23, 2023","Wednesday, August 23, 2023",August,3,2023,Residential,Missouri,Texas,17094.5,27,6,200,3,3,TRUE,"$4,632.02 ",$895.06 ,$0 ,"$5,527.09 ","$3,473.65 ","$2,053.44 ",37.15,FALSE,No Claim,$0 ,1355,$32.33 ,2.59
PRO1000401,CUST0190,SC001,SC011,DRV0031,TRK0079,"Friday, September 29, 2023","Monday, October 2, 2023","Monday, October 2, 2023",September,3,2023,Trade Show,Tennessee,Arkansas,9701.3,21,5,60,3,3,TRUE,"$3,201.95 ",$594.57 ,$0 ,"$3,796.52 ","$2,580.31 ","$1,216.21 ",32.03,FALSE,No Claim,$0 ,1015,$39.13 ,1.86
